customer_id,customer_name,segment,region,industry,acquisition_cohort_month,platformized_flag,platformization_date,source,organic_inorganic
351,ORG-000351,SMB,Americas,Manufacturing,2020-08,False,,organic,organic
352,ORG-000352,SMB,Americas,Healthcare,2020-08,True,2025-08,organic,organic
353,ORG-000353,SMB,Americas,Public Sector,2020-08,False,,organic,organic
354,ORG-000354,SMB,Americas,Public Sector,2020-08,False,,organic,organic
355,ORG-000355,Commercial,Americas,Financial Services,2020-08,True,2024-05,organic,organic
356,ORG-000356,Enterprise,APAC,Manufacturing,2020-08,True,2024-05,organic,organic
357,ORG-000357,Enterprise,Americas,Financial Services,2020-08,True,2025-02,organic,organic
358,ORG-000358,Commercial,Americas,Retail,2020-08,False,,organic,organic
359,ORG-000359,SMB,EMEA,Financial Services,2020-08,True,2024-05,organic,organic
360,ORG-000360,SMB,Americas,Retail,2020-08,True,2024-05,organic,organic
361,ORG-000361,Commercial,APAC,Technology,2020-08,False,,organic,organic
362,ORG-000362,Commercial,JAPAC,Financial Services,2020-08,True,2026-05,organic,organic
363,ORG-000363,Commercial,EMEA,Public Sector,2020-08,True,2026-02,organic,organic
364,ORG-000364,Enterprise,Americas,Public Sector,2020-08,True,2025-05,organic,organic
365,ORG-000365,SMB,Americas,Manufacturing,2020-08,False,,organic,organic
366,ORG-000366,Commercial,JAPAC,Manufacturing,2020-08,False,,organic,organic
367,ORG-000367,SMB,Americas,Technology,2020-08,False,,organic,organic
368,ORG-000368,Commercial,EMEA,Energy/Utilities,2020-08,True,2024-05,organic,organic
369,ORG-000369,Enterprise,Americas,Public Sector,2020-08,True,2025-05,organic,organic
370,ORG-000370,Enterprise,Americas,Financial Services,2020-08,False,,organic,organic
371,ORG-000371,Commercial,Americas,Financial Services,2020-08,True,2024-05,organic,organic
372,ORG-000372,SMB,Americas,Technology,2020-08,False,,organic,organic
373,ORG-000373,Commercial,Americas,Financial Services,2020-08,False,,organic,organic
374,ORG-000374,Enterprise,Americas,Financial Services,2020-08,True,2025-08,organic,organic
375,ORG-000375,SMB,Americas,Public Sector,2020-08,False,,organic,organic
376,ORG-000376,SMB,Americas,Financial Services,2020-08,True,2024-08,organic,organic
377,ORG-000377,SMB,Americas,Energy/Utilities,2020-08,True,2024-05,organic,organic
378,ORG-000378,Enterprise,APAC,Retail,2020-08,False,,organic,organic
379,ORG-000379,SMB,EMEA,Retail,2020-08,False,,organic,organic
380,ORG-000380,Commercial,EMEA,Technology,2020-08,False,,organic,organic
381,ORG-000381,Commercial,JAPAC,Energy/Utilities,2020-08,True,2024-05,organic,organic
382,ORG-000382,SMB,EMEA,Public Sector,2020-08,True,2024-05,organic,organic
383,ORG-000383,Commercial,Americas,Telecom,2020-08,False,,organic,organic
384,ORG-000384,SMB,EMEA,Energy/Utilities,2020-08,False,,organic,organic
385,ORG-000385,Commercial,Americas,Public Sector,2020-08,False,,organic,organic
386,ORG-000386,SMB,JAPAC,Technology,2020-08,False,,organic,organic
387,ORG-000387,SMB,JAPAC,Manufacturing,2020-08,True,2024-05,organic,organic
388,ORG-000388,SMB,Americas,Healthcare,2020-08,True,2024-05,organic,organic
389,ORG-000389,Commercial,EMEA,Technology,2020-08,False,,organic,organic
390,ORG-000390,Commercial,Americas,Financial Services,2020-08,True,2025-08,organic,organic
391,ORG-000391,Enterprise,Americas,Public Sector,2020-08,True,2024-05,organic,organic
392,ORG-000392,Enterprise,Americas,Manufacturing,2020-08,True,2024-05,organic,organic
393,ORG-000393,Commercial,Americas,Retail,2020-08,True,2024-05,organic,organic
394,ORG-000394,SMB,JAPAC,Energy/Utilities,2020-08,False,,organic,organic
395,ORG-000395,SMB,Americas,Financial Services,2020-08,True,2024-05,organic,organic
396,ORG-000396,SMB,EMEA,Financial Services,2020-08,True,2024-05,organic,organic
397,ORG-000397,SMB,EMEA,Technology,2020-08,False,,organic,organic
398,ORG-000398,Strategic-Global,Americas,Public Sector,2020-08,True,2026-02,organic,organic
399,ORG-000399,Commercial,Americas,Financial Services,2020-08,False,,organic,organic
400,ORG-000400,Enterprise,EMEA,Healthcare,2020-08,False,,organic,organic
401,ORG-000401,Commercial,EMEA,Public Sector,2020-08,True,2025-08,organic,organic
402,ORG-000402,Enterprise,Americas,Manufacturing,2020-08,True,2025-02,organic,organic
403,ORG-000403,SMB,APAC,Financial Services,2020-08,True,2025-08,organic,organic
404,ORG-000404,Commercial,EMEA,Public Sector,2020-08,True,2025-02,organic,organic
405,ORG-000405,SMB,Americas,Public Sector,2020-08,True,2024-11,organic,organic
406,ORG-000406,SMB,APAC,Financial Services,2020-08,True,2024-05,organic,organic
407,ORG-000407,SMB,APAC,Energy/Utilities,2020-08,False,,organic,organic
408,ORG-000408,SMB,Americas,Energy/Utilities,2020-08,False,,organic,organic
409,ORG-000409,SMB,Americas,Manufacturing,2020-08,True,2024-05,organic,organic
410,ORG-000410,Commercial,JAPAC,Financial Services,2020-08,False,,organic,organic
411,ORG-000411,SMB,EMEA,Financial Services,2020-08,False,,organic,organic
412,ORG-000412,SMB,Americas,Financial Services,2020-08,False,,organic,organic
413,ORG-000413,SMB,EMEA,Healthcare,2020-08,False,,organic,organic
414,ORG-000414,Strategic-Global,Americas,Healthcare,2020-08,False,,organic,organic
415,ORG-000415,SMB,Americas,Healthcare,2020-08,True,2025-05,organic,organic
416,ORG-000416,Commercial,Americas,Technology,2020-08,False,,organic,organic
417,ORG-000417,SMB,EMEA,Energy/Utilities,2020-08,True,2024-08,organic,organic
418,ORG-000418,SMB,EMEA,Energy/Utilities,2020-08,True,2024-05,organic,organic
419,ORG-000419,SMB,EMEA,Financial Services,2020-08,True,2025-08,organic,organic
420,ORG-000420,Commercial,EMEA,Manufacturing,2020-08,True,2025-05,organic,organic
421,ORG-000421,Commercial,Americas,Public Sector,2020-08,True,2025-05,organic,organic
422,ORG-000422,SMB,APAC,Retail,2020-08,False,,organic,organic
423,ORG-000423,Commercial,Americas,Technology,2020-08,True,2024-05,organic,organic
424,ORG-000424,SMB,Americas,Manufacturing,2020-08,False,,organic,organic
425,ORG-000425,SMB,EMEA,Healthcare,2020-08,True,2024-05,organic,organic
426,ORG-000426,Commercial,Americas,Telecom,2020-08,False,,organic,organic
427,ORG-000427,Commercial,JAPAC,Energy/Utilities,2020-08,False,,organic,organic
428,ORG-000428,SMB,JAPAC,Telecom,2020-08,False,,organic,organic
429,ORG-000429,SMB,Americas,Technology,2020-08,False,,organic,organic
430,ORG-000430,SMB,Americas,Energy/Utilities,2020-08,False,,organic,organic
431,ORG-000431,Commercial,EMEA,Manufacturing,2020-08,True,2024-05,organic,organic
432,ORG-000432,SMB,Americas,Healthcare,2020-08,False,,organic,organic
433,ORG-000433,Commercial,EMEA,Manufacturing,2020-08,True,2025-05,organic,organic
434,ORG-000434,SMB,Americas,Financial Services,2020-08,False,,organic,organic
435,ORG-000435,Commercial,EMEA,Retail,2020-08,True,2025-02,organic,organic
436,ORG-000436,Commercial,EMEA,Manufacturing,2020-08,True,2024-05,organic,organic
437,ORG-000437,Commercial,EMEA,Retail,2020-08,True,2024-05,organic,organic
438,ORG-000438,Enterprise,Americas,Telecom,2020-08,False,,organic,organic
439,ORG-000439,SMB,EMEA,Public Sector,2020-08,False,,organic,organic
440,ORG-000440,Commercial,EMEA,Public Sector,2020-08,False,,organic,organic
441,ORG-000441,Enterprise,Americas,Financial Services,2020-08,True,2024-05,organic,organic
442,ORG-000442,SMB,EMEA,Healthcare,2020-08,False,,organic,organic
443,ORG-000443,Enterprise,EMEA,Financial Services,2020-08,True,2025-02,organic,organic
444,ORG-000444,Commercial,EMEA,Telecom,2020-08,True,2025-08,organic,organic
445,ORG-000445,SMB,Americas,Energy/Utilities,2020-08,True,2024-11,organic,organic
446,ORG-000446,Enterprise,EMEA,Retail,2020-08,True,2025-05,organic,organic
447,ORG-000447,Commercial,Americas,Telecom,2020-08,False,,organic,organic
448,ORG-000448,SMB,EMEA,Telecom,2020-08,False,,organic,organic
449,ORG-000449,SMB,Americas,Healthcare,2020-08,True,2024-08,organic,organic
450,ORG-000450,SMB,Americas,Financial Services,2020-08,True,2024-05,organic,organic
451,ORG-000451,Enterprise,JAPAC,Public Sector,2020-08,True,2024-08,organic,organic
452,ORG-000452,SMB,Americas,Financial Services,2020-08,False,,organic,organic
453,ORG-000453,Commercial,Americas,Financial Services,2020-08,True,2026-05,organic,organic
454,ORG-000454,SMB,Americas,Retail,2020-08,True,2024-05,organic,organic
455,ORG-000455,Commercial,EMEA,Technology,2020-08,True,2025-05,organic,organic
456,ORG-000456,Strategic-Global,Americas,Telecom,2020-08,False,,organic,organic
457,ORG-000457,SMB,Americas,Healthcare,2020-08,False,,organic,organic
458,ORG-000458,SMB,Americas,Financial Services,2020-08,False,,organic,organic
459,ORG-000459,Commercial,EMEA,Technology,2020-08,True,2024-08,organic,organic
460,ORG-000460,Commercial,Americas,Manufacturing,2020-08,True,2024-05,organic,organic
461,ORG-000461,Commercial,Americas,Technology,2020-08,True,2024-05,organic,organic
462,ORG-000462,SMB,EMEA,Retail,2020-08,False,,organic,organic
463,ORG-000463,SMB,Americas,Manufacturing,2020-08,False,,organic,organic
464,ORG-000464,SMB,Americas,Telecom,2020-08,True,2024-05,organic,organic
465,ORG-000465,SMB,EMEA,Public Sector,2020-08,True,2025-05,organic,organic
466,ORG-000466,SMB,Americas,Financial Services,2020-08,True,2024-05,organic,organic
467,ORG-000467,Commercial,Americas,Retail,2020-08,True,2025-08,organic,organic
468,ORG-000468,Enterprise,EMEA,Manufacturing,2020-08,False,,organic,organic
469,ORG-000469,Strategic-Global,EMEA,Public Sector,2020-08,False,,organic,organic
470,ORG-000470,SMB,EMEA,Healthcare,2020-08,False,,organic,organic
471,ORG-000471,SMB,Americas,Healthcare,2020-08,False,,organic,organic
472,ORG-000472,SMB,JAPAC,Technology,2020-08,True,2025-02,organic,organic
473,ORG-000473,Commercial,EMEA,Public Sector,2020-08,False,,organic,organic
474,ORG-000474,Commercial,EMEA,Technology,2020-08,True,2024-05,organic,organic
475,ORG-000475,Strategic-Global,APAC,Technology,2020-08,False,,organic,organic
476,ORG-000476,SMB,APAC,Manufacturing,2020-08,False,,organic,organic
477,ORG-000477,Commercial,EMEA,Public Sector,2020-08,True,2024-05,organic,organic
478,ORG-000478,SMB,Americas,Telecom,2020-08,False,,organic,organic
479,ORG-000479,Commercial,Americas,Public Sector,2020-08,False,,organic,organic
480,ORG-000480,SMB,Americas,Healthcare,2020-08,True,2025-11,organic,organic
481,ORG-000481,SMB,Americas,Public Sector,2020-08,False,,organic,organic
482,ORG-000482,SMB,Americas,Technology,2020-08,True,2024-05,organic,organic
483,ORG-000483,SMB,Americas,Financial Services,2020-08,False,,organic,organic
484,ORG-000484,SMB,EMEA,Energy/Utilities,2020-08,True,2024-05,organic,organic
485,ORG-000485,SMB,APAC,Financial Services,2020-08,False,,organic,organic
486,ORG-000486,SMB,Americas,Financial Services,2020-08,False,,organic,organic
487,ORG-000487,Strategic-Global,EMEA,Healthcare,2020-08,True,2024-11,organic,organic
488,ORG-000488,SMB,Americas,Financial Services,2020-08,False,,organic,organic
489,ORG-000489,SMB,Americas,Public Sector,2020-08,True,2025-08,organic,organic
490,ORG-000490,Strategic-Global,Americas,Healthcare,2020-08,True,2024-05,organic,organic
491,ORG-000491,SMB,Americas,Public Sector,2020-08,True,2024-05,organic,organic
492,ORG-000492,SMB,Americas,Technology,2020-08,False,,organic,organic
493,ORG-000493,Commercial,Americas,Energy/Utilities,2020-08,False,,organic,organic
494,ORG-000494,SMB,Americas,Retail,2020-08,True,2025-08,organic,organic
495,ORG-000495,SMB,Americas,Technology,2020-08,True,2025-02,organic,organic
496,ORG-000496,SMB,APAC,Telecom,2020-08,False,,organic,organic
497,ORG-000497,SMB,EMEA,Telecom,2020-08,False,,organic,organic
498,ORG-000498,SMB,Americas,Financial Services,2020-08,False,,organic,organic
499,ORG-000499,SMB,Americas,Public Sector,2020-08,True,2024-05,organic,organic
500,ORG-000500,Enterprise,Americas,Retail,2020-08,False,,organic,organic
501,ORG-000501,Enterprise,EMEA,Technology,2020-08,True,2025-08,organic,organic
502,ORG-000502,Enterprise,APAC,Energy/Utilities,2020-08,True,2024-05,organic,organic
503,ORG-000503,SMB,APAC,Financial Services,2020-08,False,,organic,organic
504,ORG-000504,Strategic-Global,APAC,Financial Services,2020-08,False,,organic,organic
505,ORG-000505,Commercial,Americas,Retail,2020-08,True,2024-05,organic,organic
506,ORG-000506,SMB,JAPAC,Healthcare,2020-08,True,2026-05,organic,organic
507,ORG-000507,SMB,APAC,Energy/Utilities,2020-08,True,2025-05,organic,organic
508,ORG-000508,SMB,APAC,Healthcare,2020-08,False,,organic,organic
509,ORG-000509,SMB,EMEA,Retail,2020-08,False,,organic,organic
510,ORG-000510,Commercial,Americas,Telecom,2020-08,False,,organic,organic
511,ORG-000511,SMB,EMEA,Public Sector,2020-08,True,2025-02,organic,organic
512,ORG-000512,Commercial,Americas,Manufacturing,2020-08,True,2025-02,organic,organic
513,ORG-000513,SMB,Americas,Technology,2020-08,False,,organic,organic
514,ORG-000514,Commercial,Americas,Healthcare,2020-08,True,2025-08,organic,organic
515,ORG-000515,SMB,Americas,Public Sector,2020-08,False,,organic,organic
516,ORG-000516,SMB,Americas,Financial Services,2020-08,True,2024-05,organic,organic
517,ORG-000517,Commercial,Americas,Manufacturing,2020-08,True,2024-11,organic,organic
518,ORG-000518,SMB,APAC,Public Sector,2020-08,False,,organic,organic
519,ORG-000519,SMB,Americas,Public Sector,2020-08,False,,organic,organic
520,ORG-000520,Commercial,Americas,Telecom,2020-08,True,2024-05,organic,organic
521,ORG-000521,Strategic-Global,EMEA,Financial Services,2020-08,True,2024-05,organic,organic
522,ORG-000522,Enterprise,EMEA,Public Sector,2020-08,True,2024-05,organic,organic
523,ORG-000523,Commercial,EMEA,Technology,2020-08,True,2026-05,organic,organic
524,ORG-000524,SMB,JAPAC,Manufacturing,2020-08,True,2024-05,organic,organic
525,ORG-000525,Commercial,Americas,Financial Services,2020-08,False,,organic,organic
526,ORG-000526,Commercial,Americas,Public Sector,2020-08,False,,organic,organic
527,ORG-000527,SMB,EMEA,Manufacturing,2020-08,False,,organic,organic
528,ORG-000528,Strategic-Global,Americas,Retail,2020-08,False,,organic,organic
529,ORG-000529,Enterprise,EMEA,Financial Services,2020-08,False,,organic,organic
530,ORG-000530,SMB,Americas,Retail,2020-08,False,,organic,organic
531,ORG-000531,Commercial,EMEA,Financial Services,2020-08,False,,organic,organic
532,ORG-000532,SMB,Americas,Financial Services,2020-08,False,,organic,organic
533,ORG-000533,SMB,EMEA,Financial Services,2020-08,False,,organic,organic
534,ORG-000534,SMB,EMEA,Manufacturing,2020-08,True,2024-05,organic,organic
535,ORG-000535,SMB,Americas,Manufacturing,2020-08,False,,organic,organic
536,ORG-000536,Enterprise,Americas,Public Sector,2020-08,False,,organic,organic
537,ORG-000537,Strategic-Global,Americas,Public Sector,2020-08,False,,organic,organic
538,ORG-000538,Enterprise,Americas,Manufacturing,2020-08,False,,organic,organic
539,ORG-000539,SMB,Americas,Manufacturing,2020-08,False,,organic,organic
540,ORG-000540,SMB,EMEA,Financial Services,2020-08,True,2024-05,organic,organic
541,ORG-000541,Enterprise,Americas,Technology,2020-08,False,,organic,organic
542,ORG-000542,Commercial,Americas,Healthcare,2020-08,True,2024-05,organic,organic
543,ORG-000543,SMB,Americas,Telecom,2020-08,False,,organic,organic
544,ORG-000544,SMB,Americas,Retail,2020-08,True,2025-08,organic,organic
545,ORG-000545,SMB,EMEA,Telecom,2020-08,True,2024-05,organic,organic
546,ORG-000546,SMB,APAC,Public Sector,2020-08,False,,organic,organic
547,ORG-000547,Commercial,JAPAC,Healthcare,2020-08,True,2025-08,organic,organic
548,ORG-000548,Commercial,APAC,Manufacturing,2020-08,False,,organic,organic
549,ORG-000549,SMB,Americas,Financial Services,2020-08,False,,organic,organic
550,ORG-000550,SMB,Americas,Public Sector,2020-08,False,,organic,organic
551,ORG-000551,SMB,JAPAC,Telecom,2020-08,True,2024-05,organic,organic
552,ORG-000552,Commercial,APAC,Financial Services,2020-08,True,2024-05,organic,organic
553,ORG-000553,SMB,Americas,Telecom,2020-08,False,,organic,organic
554,ORG-000554,Enterprise,Americas,Financial Services,2020-08,True,2024-05,organic,organic
555,ORG-000555,SMB,APAC,Manufacturing,2020-08,True,2024-11,organic,organic
556,ORG-000556,Commercial,Americas,Healthcare,2020-08,False,,organic,organic
557,ORG-000557,SMB,Americas,Technology,2020-08,True,2025-05,organic,organic
558,ORG-000558,Commercial,Americas,Healthcare,2020-08,False,,organic,organic
559,ORG-000559,SMB,EMEA,Technology,2020-08,False,,organic,organic
560,ORG-000560,Commercial,EMEA,Telecom,2020-08,False,,organic,organic
561,ORG-000561,SMB,EMEA,Healthcare,2020-08,True,2024-05,organic,organic
562,ORG-000562,Enterprise,Americas,Public Sector,2020-08,True,2026-02,organic,organic
563,ORG-000563,SMB,JAPAC,Technology,2020-08,False,,organic,organic
564,ORG-000564,SMB,Americas,Technology,2020-08,True,2025-08,organic,organic
565,ORG-000565,Strategic-Global,EMEA,Healthcare,2020-08,False,,organic,organic
566,ORG-000566,Enterprise,EMEA,Public Sector,2020-08,True,2024-05,organic,organic
567,ORG-000567,SMB,EMEA,Financial Services,2020-08,False,,organic,organic
568,ORG-000568,Enterprise,Americas,Manufacturing,2020-08,False,,organic,organic
569,ORG-000569,SMB,Americas,Public Sector,2020-08,False,,organic,organic
570,ORG-000570,Commercial,Americas,Retail,2020-08,False,,organic,organic
571,ORG-000571,Commercial,APAC,Manufacturing,2020-08,True,2025-08,organic,organic
572,ORG-000572,SMB,Americas,Telecom,2020-08,False,,organic,organic
573,ORG-000573,SMB,EMEA,Telecom,2020-08,False,,organic,organic
574,ORG-000574,Commercial,Americas,Healthcare,2020-08,False,,organic,organic
575,ORG-000575,Enterprise,Americas,Technology,2020-08,True,2024-05,organic,organic
576,ORG-000576,SMB,Americas,Manufacturing,2020-08,True,2024-05,organic,organic
577,ORG-000577,Commercial,Americas,Manufacturing,2020-08,True,2024-05,organic,organic
578,ORG-000578,Strategic-Global,APAC,Technology,2020-08,False,,organic,organic
579,ORG-000579,SMB,APAC,Energy/Utilities,2020-08,False,,organic,organic
580,ORG-000580,SMB,Americas,Financial Services,2020-08,False,,organic,organic
581,ORG-000581,Commercial,EMEA,Retail,2020-08,True,2024-05,organic,organic
582,ORG-000582,Commercial,Americas,Healthcare,2020-08,True,2024-05,organic,organic
583,ORG-000583,SMB,APAC,Energy/Utilities,2020-08,False,,organic,organic
584,ORG-000584,SMB,EMEA,Manufacturing,2020-08,False,,organic,organic
585,ORG-000585,SMB,APAC,Public Sector,2020-08,False,,organic,organic
586,ORG-000586,SMB,Americas,Public Sector,2020-08,False,,organic,organic
